anime_id,en_title,year
29325,Ghost in the Shell: Arise - Alternative Architecture,2015.0
24231,Chaika -The Coffin Princess- Avenging Battle,2014.0
15785,,2012.0
469,Karin,2005.0
3222,,2007.0
5084,Mai-Mai Miracle,2009.0
2948,,2001.0
4879,,2008.0
460,One Piece: Clockwork Island Adventure,2001.0
11019,Pokémon 3D Adventure: Find Mew!,2005.0
1846,Princess Nine,1998.0
21561,Nanana's Buried Treasure,2014.0
5014,,1986.0
3067,Farewell to Space Battleship Yamato: In the Name of Love,1978.0
100,Prétear: The New Legend of Snow White,2001.0
5504,Polyphonica Crimson S,2009.0
12191,Glitter Force,2012.0
1652,Star Blazers: The Bolar Wars,1980.0
3269,.hack//G.U. Trilogy,2007.0
11375,,2012.0
10447,Aquarion Evol,2012.0
2920,,1980.0
1683,,2003.0
11783,,2012.0
2671,Doraemon the Movie: Nobita and the Haunts of Evil,1982.0
2030,El Cazador de la Bruja,2007.0
2624,A Dog of Flanders: My Patrasche,1992.0
1886,,2006.0
10507,,2011.0
28387,Castle Town Dandelion,2015.0
52,Battle Doll Angelic Layer,2001.0
1416,Lupin III: Dead or Alive,1996.0
351,,2000.0
12001,One Piece 3D: Racing! Trap Coaster,2011.0
9981,Phi-Brain ~ Puzzle of God,2011.0
1120,Pokémon Heroes,2002.0
866,,2001.0
10232,,2011.0
30740,Young Black Jack,2015.0
27825,Dragon Nest: Warriors' Dawn,2014.0
915,,2005.0
2987,,1983.0
3010,The Magnificent Zorro,1996.0
16668,Valvrave the Liberator,2013.0
2818,Mado King Granzort,1989.0
333,Mama is Just a Fourth Grade Pupil,1992.0
6262,Manga Fairy Tales of the World,1976.0
3437,,1987.0
1835,Megaman Star Force,2006.0
529,"She, The Ultimate Weapon",2002.0
3186,Swan Lake,1981.0
3594,Tears to Tiara,2009.0
1860,Tokyo Majin,2007.0
3322,Our Home's Fox Deity,2008.0
3043,Hans Christian Anderson's The Little Mermaid,1975.0
2333,The Three Musketeers,1987.0
6901,,2009.0
12651,LBX: Little Battlers eXperience Season 2,2012.0
3231,Gunslinger Girl: Il Teatrino,2008.0
3298,Hatenkou Yugi,2008.0
31500,High School Fleet,2016.0
1358,Fist of the North Star: The Movie,1986.0
12175,"Love, Election and Chocolate",2012.0
1017,Orphen,1998.0
16442,,2013.0
31280,,2016.0
3000,You're Under Arrest: Full Throttle,2007.0
11341,Detective Opera Milky Holmes 2,2012.0
6169,,2009.0
178,Ultra Maniac,2003.0
1920,,1983.0
1932,Yes! Precure 5,2007.0
30205,Aoharu x Machinegun,2015.0
6164,Sweet Blue Flowers,2009.0
21437,Buddy Complex,2014.0
7081,LBX: Little Battlers eXperience,2011.0
2123,,2005.0
2668,Doraemon the Movie: Nobita Drifts in the Universe,1999.0
1931,,2005.0
652,,2002.0
395,Gantz: Second Stage,2004.0
1490,The Galaxy Railways,2003.0
8120,,1995.0
5041,,2009.0
1371,Phoenix,2004.0
1116,,1995.0
26441,Maria the Virgin Witch,2015.0
2901,Kameari Park Precinct,1999.0
5079,Kurokami The Animation,2009.0
10456,Horizon in the Middle of Nowhere,2011.0
352,,2001.0
2947,,2000.0
2108,MegaMan NT Warrior: Axess,2003.0
1362,Street Fighter II: The Animated Movie,1994.0
16742,"WataMote: No Matter How I Look At It, It's You Guys' Fault I'm Not Popular!",2013.0
3692,,2008.0
550,,1998.0
1498,Black Blood Brothers,2006.0
30711,Code Geass: Akito the Exiled - To Beloved Ones,2016.0
974,Dead Leaves,2004.0
24031,Denki-gai,2014.0
2222,,1981.0
14829,Fate/Kaleid Liner Prisma Illya,2013.0
1140,Origin: Spirits of the Past,2006.0
6463,The Day I Bought a Star,2006.0
20457,Inari Kon Kon,2014.0
2542,,1983.0
2834,,1993.0
14293,Psychic School Wars,2012.0
613,The Chronicle of the Big Battle between Yin and Yang,2004.0
8133,,2010.0
23987,Miss Hokusai,2015.0
1108,Soul Hunter,1999.0
4382,The Melancholy of Haruhi Suzumiya Season 2,2009.0
2747,Astro Boy,1963.0
5397,Usavich III,2008.0
369,Boogiepop Phantom,2000.0
2036,,2001.0
2657,Doraemon the Movie: Nobita and the Knights on Dinosaurs,1987.0
31201,Doraemon the Movie: Nobita and the Birth of Japan 2016,2016.0
1845,,2005.0
384,Gantz,2004.0
2400,Ghost Sweeper Mikami,1993.0
2416,,1998.0
990,,2006.0
144,,2002.0
1145,Kaze no Yojimbo,2001.0
1086,Mars Daybreak,2004.0
3670,Genesis Climber Mospeada,1983.0
4198,,1975.0
279,Requiem from the Darkness,2003.0
1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,2005.0
1941,,2007.0
10686,Naruto Shippuden: Chunin Exam on Fire! Naruto vs. Konohamaru!,2011.0
27539,,2014.0
2283,,1994.0
1236,Spaceketeers,1978.0
5702,,2009.0
1144,Tenchi Forever!,1999.0
17699,Toriko the Movie: Secret Recipe of Gourmet God!,2013.0
3738,Usavich II,2007.0
30845,,2015.0
2225,Heidi: Girl of the Alps,1974.0
2825,Arabian Nights: Sinbad's Adventures,1975.0
31417,Cute High Earth Defense Club LOVE! LOVE!,2016.0
4586,I love BuBu ChaCha,2001.0
2659,Doraemon the Movie: Nobita and the Tin Labyrinth,1993.0
243,Gravitation,2000.0
3946,,1981.0
31610,RIN-NE Season 2,2016.0
14817,Bodacious Space Pirates the Movie: Abyss of Hyperspace,2014.0
12979,Naruto Spin-Off: Rock Lee & His Ninja Pals,2012.0
4191,Popolocrois Monogatari,1998.0
2110,,2005.0
3624,Once Upon a Time... Life,1986.0
3044,Astro Boy (1980),1980.0
2816,Daimos,1978.0
732,Vampire Hunter D,1985.0
9539,Cardfight!! Vanguard,2011.0
1132,Digimon Frontier,2002.0
2662,"Doraemon the Movie: The Records of Nobita, Spaceblazer",1981.0
2664,Doraemon the Movie: Nobita's Great Adventure in the South Seas,1998.0
5760,Dororo,1969.0
4246,"Eureka Seven - good night, sleep tight, young lovers",2009.0
1534,,2006.0
11785,Nyaruko: Crawling With Love!,2012.0
2264,Jungle Emperor Leo,1997.0
28869,JOKER 2nd Season,2015.0
206,Record of Lodoss War: Chronicles of the Heroic Knight,1998.0
13409,,2012.0
3305,,1978.0
459,One Piece: The Movie,2000.0
5440,The Brave of Gold Goldran,1995.0
1493,Project ARMS: The 2nd Chapter,2001.0
1538,,2006.0
2543,The Great Adventures of Robin Hood,1990.0
2109,,2004.0
3868,,1990.0
22359,Ronja the Robber's Daughter,2014.0
1823,,1999.0
3460,Bosco Adventure,1986.0
1778,,2005.0
898,Dragon Ball Z: Cooler's Revenge,1991.0
1179,Shingu: Secret of the Stellar Wars,2001.0
6610,King of Thorn,2009.0
3270,IGPX: Immortal Grand Prix,2005.0
911,Zatch Bell Movie 2,2005.0
690,Vampire Princess Miyu,1997.0
1164,Rune Soldier,2001.0
872,Tweeny Witches,2004.0
8917,Bodacious Space Pirates,2012.0
34034,Pokémon the Series: Sun & Moon,2016.0
11841,Qin's Moon: Night Ends - Daylight,2008.0
3363,Real Drive,2008.0
678,,1998.0
19117,The Pilot's Love Song,2014.0
2429,Unico in the Island of Magic,1983.0
2716,,1998.0
13171,Li'l Spider Girl,2012.0
1891,,1996.0
1246,Yugo The Negotiator,2004.0
8475,,2012.0
32313,,2016.0
4690,Cyborg 009,1979.0
2962,Digimon Movie 02 - Digimon Hurricane Touchdown! Supreme Evolution! The Golden Digimentals.,2000.0
2674,Doraemon the Movie: Nobita's Diary of the Creation of the World,1995.0
5670,,2009.0
18411,Gingitsune: Messenger Fox of the Gods,2013.0
3760,The Golden Bird,1987.0
1397,,1994.0
1565,Pokémon: Diamond and Pearl,2006.0
31564,"Three Leaves, Three Colors",2016.0
22583,Space Brothers #0,2014.0
21189,"Wake Up, Girls! The Movie",2014.0
553,Descendants of Darkness,2000.0
482,Yu-Gi-Oh! GX,2004.0
16201,Flowers of Evil,2013.0
3079,Blue Comet SPT Layzner,1985.0
22677,,2015.0
4286,Bonobono,1995.0
2199,Ringing Bell,1978.0
424,Dirty Pair,1985.0
5983,,2009.0
29927,,1961.0
4375,,1999.0
1738,Ramen Fighter Miki,2006.0
5200,,2001.0
1601,Red Garden,2006.0
21085,Witch Craft Works,2014.0
1543,Brighter Than the Dawning Blue,2006.0
29513,,2015.0
54,,2004.0
2043,,1983.0
1312,Dai-Guard: Terrestrial Defense Corp.,1999.0
10155,,2011.0
28211,Harmony,2015.0
31405,Joker Game,2016.0
2176,,2007.0
1588,Venus to Mamoru!,2006.0
4926,,1999.0
21603,MEKAKUCITY ACTORS,2014.0
2200,Invincible Superman Zanbot 3,1977.0
11021,Muv-Luv Alternative: Total Eclipse,2012.0
12221,,2012.0
6203,Whispered Words,2009.0
1101,Tenchi the Movie 2: Daughter of Darkness,1997.0
19383,Theatre of Darkness: Yamishibai,2013.0
1264,Samurai Troopers,1988.0
3505,Brave Command Dagwon,1996.0
19877,,2013.0
6747,Dance in the Vampire Bund,2010.0
2669,Doraemon the Movie: Nobita's Little Space War,1985.0
2678,Doraemon the Movie: Nobita and the Spiral City,1997.0
10115,Friends: Naki of Monster Island,2011.0
30290,,2015.0
729,Sunny Ryoko,1987.0
4549,Legends of the Dark King: A Fist of the North Star Story,2008.0
16890,Devils and Realist,2013.0
3752,Puss-in-Boots: Travels Around the World in 80 Days,1976.0
2490,One Piece: Take Aim! The Pirate Baseball King,2004.0
1564,Pokémon: Advanced,2002.0
592,,2003.0
31919,,2016.0
32094,,2016.0
20047,Sakura Trick,2014.0
478,Aquarion,2005.0
2452,Space Adventure Cobra: The Movie,1982.0
23587,THE IDOLM@STER CINDERELLA GIRLS,2015.0
2331,Ulysses 31,1981.0
3446,,2008.0
568,,1998.0
831,A Little Snow Fairy Sugar,2001.0
1796,Dirty Pair: Project Eden,1987.0
393,Escaflowne: A Girl in Gaea,2000.0
28539,,2016.0
1261,Samurai Pizza Cats,1990.0
149,Loveless,2005.0
33299,Magic-Kyun! Renaissance,2016.0
2931,,2007.0
30016,Nanbaka,2016.0
350,Magical DoReMi,1999.0
7144,,2009.0
3614,Ryoko's Case File,2008.0
754,The Snow Queen,2005.0
26165,Yurikuma Arashi,2015.0
493,,1996.0
5032,,2010.0
2907,,1999.0
2651,,1998.0
5197,Dragon League,1993.0
1829,Tales from Earthsea,2006.0
23083,,2014.0
247,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,2004.0
8206,Spellbound! Magical Princess Lilpri,2010.0
606,Carried by the Wind: Tsukikage Ran,2000.0
2077,,1996.0
604,Magical Stage Fancy Lala,1998.0
2044,Magical Angel Creamy Mami,1983.0
5030,Maria†Holic,2009.0
1110,,2004.0
2279,,1969.0
3059,Ninja Robots,1985.0
1199,,1993.0
461,One Piece: Chopper Kingdom of Strange Animal Island,2002.0
1569,Otoboku: Maidens are Falling for Me!,2006.0
11009,Pokémon 4D: Pikachu's Ocean Adventure,2006.0
2369,Rental Magica,2007.0
20973,World Conquest Zvezda Plot,2014.0
6098,At The Mercy of The Sky,2009.0
2470,Space Pirate Captain Harlock: Riddle of the Arcadia Episode,1978.0
3486,,1993.0
32717,,2016.0
31080,Anne-Happy,2016.0
284,,2004.0
286,,1996.0
19067,Future Card Buddyfight,2014.0
2815,Ox Tales,1987.0
3110,,1992.0
17741,A Town Where You Live,2013.0
252,,2004.0
10690,,2012.0
33003,Magical Girl Raising Project,2016.0
442,Naruto the Movie 1: Ninja Clash in the Land of Snow,2004.0
27441,,2015.0
32038,Show By Rock!! 2,2016.0
2011,You're Under Arrest Mini Specials,1999.0
3137,,1980.0
1922,,1985.0
30419,,2015.0
548,Sky Blue,2003.0
31588,All Out!!,2016.0
7152,,2009.0
1554,Living for the Day After Tomorrow,2006.0
751,,2002.0
34077,,2016.0
3432,Super Demon Hero Wataru,1997.0
30383,Classroom☆Crisis,2015.0
2913,"Bush Baby, Little Angel of the Great Plains",1992.0
3033,Digimon Tamers: Runaway Locomon,2002.0
16385,,2015.0
5267,Adventure of Gamba,1975.0
3327,Giant Gorg,1984.0
1592,,2006.0
20673,Sonny Boy & Dewdrop Girl,2013.0
1025,Legend of Black Heaven,1999.0
2130,Princess Resurrection,2007.0
33511,,
620,Mermaid Forest,2003.0
7308,Future Boy Conan Movie,1979.0
1688,,2007.0
1209,Nasu: Summer in Andalusia,2003.0
2489,Onegai My Melody,2005.0
24211,Merman in my Tub,2014.0
325,Peach Girl: Super Pop Love Hurricane,2005.0
1118,Pokémon 3: The Movie,2000.0
907,Princess Princess,2006.0
23135,,2014.0
758,RahXephon: Pluralitas Concentio,2003.0
6974,Occult Academy,2010.0
4021,Antique Bakery,2008.0
5220,Shangri-La,2009.0
876,Street Fighter II: The Animated Series,1995.0
760,TenjhoTenge: The Past Chapter,2005.0
31370,,2016.0
343,Tsukuyomi: Moon Phase,2004.0
27655,Aldnoah.Zero,2015.0
9346,,2010.0
17677,A Farewell to Arms,2013.0
16157,Hyperdimension Neptunia,2013.0
1726,Devil May Cry,2007.0
2652,,2002.0
2950,Animal Crossing: The Movie,2006.0
2819,Dragon Warrior,1990.0
1046,Those Who Hunt Elves II,1997.0
2799,,1981.0
29785,"Actually, I am...",2015.0
912,,1995.0
32013,Please tell me! Galko-chan,2016.0
1492,Project ARMS,2001.0
2758,,1993.0
29163,Seiyu's Life!,2015.0
2577,The Adventures of Tom Sawyer,1980.0
3737,Usavich,2006.0
28841,,2015.0
1207,Fantasy of a Kitten,1984.0
48,.hack//Sign,2002.0
230,Air Master,2003.0
929,Aura Battler Dunbine,1983.0
32802,Cardfight!! Vanguard G Stride Gate,2016.0
23991,,2014.0
8394,Cyborg 009,1968.0
900,Dragon Ball Z: Super Android 13!,1992.0
383,,2001.0
4983,,2008.0
475,,2005.0
3638,Kaiketsu Zorori,2004.0
10372,Kamisama Dolls,2011.0
7904,,2010.0
10336,"Last Exile: Fam, the Silver Wing",2011.0
2151,Wonderful Adventures of Nils,1980.0
5520,,2007.0
2805,,1985.0
4742,Let's Dance with Papa,1999.0
6178,Pokémon: Arceus and the Jewel of Life,2009.0
3493,Megaman Star Force Tribe,2007.0
22687,Terraformars,2014.0
58,Blue Gender,1999.0
2561,,1978.0
16726,,2013.0
1022,,1998.0
2997,Phoenix: Karma Chapter,1986.0
8630,Aria the Scarlet Ammo,2011.0
2335,Legendary Brave Swordsman Yaiba,1993.0
31815,This Boy is a Professional Wizard,2016.0
1138,Medabots,1999.0
3656,,2008.0
3136,Little Pollon,1982.0
9798,Mr. Dough and the Egg Princess,2010.0
7695,Pokémon: Zoroark: Master of Illusions,2010.0
1258,Saint Seiya: The Heated Battle of the Gods,1988.0
30649,,2015.0
33433,Izetta: The Last Witch,2016.0
2604,,2007.0
12321,Thermae Romae,2012.0
961,,1995.0
4773,,1994.0
7366,Please Save My Earth Movie: From Alice to Rin-kun,1995.0
5071,Croket!,2003.0
3561,Brain Adventure Record Webdiver,2001.0
18097,,2013.0
33490,JOKER 4th Season,2016.0
968,Fighting Beauty Wulong Rebirth,2006.0
5834,,1968.0
1137,Shinzo,2000.0
2084,,1990.0
6219,Rainbow Fireflies,2012.0
2570,The Mischevious Twins,1991.0
10592,,2011.0
31229,SERVAMP,2016.0
3332,,1983.0
4651,Crayon Kingdom of Dreams,1997.0
2810,The Secret Garden,1991.0
27727,Cute High Earth Defense Club LOVE!,2015.0
9348,,1992.0
9200,,2007.0
1826,Deltora Quest,2007.0
3312,,1997.0
903,Dragon Ball Z: Broly - Second Coming,1994.0
32607,Girlish Number,2016.0
2157,,2007.0
796,Magical Circle Guruguru Movie,1996.0
3837,,1988.0
521,Mermaid Melody: Pichi Pichi Pitch,2003.0
10659,Naruto: The Magic Genie and the Three Wishes,2010.0
3424,The Orphans of Simitra,2008.0
2713,,2006.0
32105,Twin Star Exorcists,2016.0
7014,Buddha: The Great Departure,2011.0
20969,Buddha 2: The Endless Journey,2014.0
3754,,1984.0
3072,Space Battleship Yamato - Final Chapter,1983.0
5342,,2009.0
930,Space Runaway Ideon,1980.0
859,Digimon Data Squad,2006.0
3032,Digimon Tamers: Battle of Adventurers,2001.0
116,El-Hazard: The Wanderers,1995.0
2389,Gatchaman,1972.0
1184,,1998.0
3313,,1994.0
8234,,1969.0
525,Otogi Zoshi: The Legend of Magatama,2004.0
1122,Pokémon: Destiny Deoxys,2004.0
4026,Pokémon: Giratina and the Sky Warrior,2008.0
169,Lunar Legend Tsukihime,2003.0
342,,2005.0
5895,Tistou the Green Thumb,1990.0
1128,UFO Ultramaiden Valkyrie 2: December Nocturne,2003.0
4415,Sands of Destruction,2008.0
1028,Princess Arete,2001.0
32494,Days,2016.0
7643,,1999.0
892,Dragon Ball: Mystical Adventure,1988.0
899,Dragon Ball Z: The Return of Cooler,1992.0
13163,Folktales from Japan,2012.0
2717,The Galaxy Railways II,2006.0
21431,Brynhildr in the Darkness,2014.0
3807,Alpenrose,1985.0
3811,The Adventures of the Little Prince,1978.0
598,Android Kikaider - The Animation,2000.0
31670,JOKER 3rd Season,2016.0
3653,Linebarrels of Iron,2008.0
1435,Lupin III: The Secret of Mamo,1978.0
4051,Web Ghosts PiPoPa,2008.0
621,Nightwalker: The Midnight Detective,1998.0
607,Fairy Musketeers,2006.0
3847,The Wild Swans,1977.0
5307,The Girl Who Leapt Through Space,2009.0
10821,,2011.0
28257,,2015.0
311,,1973.0
3829,The Diary of Anne Frank,1995.0
14913,,2012.0
21729,Cardfight!! Vanguard Legion Mate,2014.0
1049,Gauche the Cellist,1982.0
3116,,1989.0
5534,,1988.0
4876,Run Melos!,1992.0
5039,Kurozuka,2008.0
162,Pita-Ten,2002.0
21027,The Fake,2013.0
3751,,1980.0
30375,Starmyu,2015.0
1568,,2006.0
2491,,1986.0
1925,Urusei Yatsura Movie 6: Always My Darling,1991.0
9331,Dream Eater Merry,2011.0
2706,,1997.0
11285,Black Rock Shooter,2012.0
3407,Blassreiter,2008.0
31196,Cardfight!! Vanguard G GIRS Crisis,2015.0
127,,2000.0
2165,,2007.0
3579,Getter Robo,1974.0
5217,Goal Field Hunter,1994.0
6902,The Legend of the Strongest General: Romance of the Three Kingdoms,2010.0
1260,Saint Seiya: Warriors of the Final Holy Battle,1989.0
5203,Palm Town,1987.0
4810,Neo Human Casshan,1973.0
2415,,1997.0
1208,Taro the Dragon Boy,1979.0
1892,,1998.0
15489,Yu-Gi-Oh! Zexal II,2012.0
873,.hack//roots,2006.0
9776,A-Channel,2011.0
8,Beet the Vandel Buster,2004.0
13145,Cardfight!! Vanguard Asia Circuit,2012.0
16512,Devil Survivor 2 The Animation,2013.0
9314,Fractale,2011.0
11809,,2011.0
5688,,1968.0
2916,Energetic Bomb Ganbaruger,1992.0
456,Best Student Council,2005.0
1180,,1997.0
3281,,1991.0
9712,Maria†Holic Alive,2011.0
32534,Monkey King: Hero Is Back,2015.0
16910,Muromi-san,2013.0
12119,A Summer-Colored Miracle,2012.0
12281,Lagrange: The Flower of Rin-ne Season 2,2012.0
1710,MegaMan NT Warrior,2002.0
12223,,2012.0
31374,Attack on Titan: Junior High,2015.0
10014,,2011.0
1897,Matchless Raijin-Oh,1991.0
308,,2005.0
2404,Zombie-Loan,2007.0
8285,,1982.0
1844,CLAMP School Detectives,1997.0
502,Dragon Ball: Curse of the Blood Rubies,1986.0
1465,Sadamitsu the Destroyer,2001.0
2749,Heisei Period Dog Tale Bow,1993.0
4935,Ikkyu the Little Monk,1975.0
143,Destiny of the Shrine Maiden,2004.0
5235,,2008.0
1400,Macross 7: The Galaxy is Calling Me,1995.0
4807,Spirit Hero Wataru 2,1990.0
2573,Lucy-May of the Southern Rainbow,1982.0
31231,Pokémon the Movie: Volcanion and the Mechanical Marvel,2016.0
1119,Pokémon 4Ever,2001.0
1256,Saint Seiya: Evil Goddess Eris,1987.0
789,"Momo, Girl God of Death",2006.0
26453,,2014.0
5992,,1992.0
2006,,1999.0
303,Oh! My Goddess: The Adventures of Mini-Goddess,1998.0
3359,Amatsuki,2008.0
280,Animal Lane,2005.0
27653,Crayon Shin-chan: My Moving Story - The Great Cactus Attack!,2015.0
8624,Digimon Fusion,2010.0
28221,Etotama,2015.0
5155,Millennium Old Journal: Tale of Genji,2009.0
2280,Tokyo Pig,1997.0
21511,KanColle: Kantai Collection,2015.0
580,Scorched Bread,2001.0
31884,Maho Girls Precure!,2016.0
1951,Neo Tokyo,1987.0
17115,Pokémon: Black & White: Adventures in Unova,2013.0
16678,Pokémon: Eevee and Friends,2013.0
32160,,2016.0
31559,Prince of Stride: Alternative,2016.0
28625,The Empire of Corpses,2015.0
7768,Detective Opera Milky Holmes,2010.0
4208,The New Adventures of Gigantor,1980.0
2625,,1997.0
687,Mew Mew Power,2002.0
711,Space Battleship Yamato,1977.0
2746,Vexille,2007.0
19023,"Wake Up, Girls!",2014.0
1249,Zone of the Enders: Dolores,2001.0
31763,,2016.0
11703,Code:Breaker,2012.0
891,Dragon Ball: Sleeping Princess in Devil's Castle,1987.0
12035,,2011.0
1929,,2005.0
20945,Eon Kid,2006.0
5968,,2006.0
1578,Loving Angel Angelique: When Hearts Awaken,2006.0
1032,"Like the Clouds, Like the Wind",1990.0
33197,Lostorage incited WIXOSS,2016.0
2613,Future Boy Conan 2: River Adventure,1999.0
31442,Myriad Colors Phantom World,2016.0
229,Ninja Nonsense,2004.0
1942,,2007.0
508,Hamtaro,2000.0
1549,,1982.0
971,Astro Boy (2003),2003.0
1668,Beyblade G Revolution,2003.0
1186,Battle Athletes Victory,1997.0
2118,,1985.0
10116,Crayon Shin-chan: Fierceness That Invites Storm! Operation Golden Spy,2011.0
956,Dino Mech Gaiking,1976.0
3031,Digimon Frontier: Island of Lost Digimon,2002.0
126,,2005.0
3519,Mr. Stain on Junk Alley,2003.0
4240,Galactic Cyclone Braiger,1981.0
12481,,2000.0
2230,Flower Angel,1979.0
1192,Kakurenbo: Hide & Seek,2004.0
2487,,1995.0
2501,,2003.0
2201,Pokémon Ranger and the Temple of the Sea,2006.0
212,,1986.0
11227,Lagrange: The Flower of Rin-ne,2012.0
419,Samurai Deeper Kyo,2002.0
11751,Symphogear,2012.0
2578,,1983.0
1587,Ghost Slayers Ayashi,2006.0
2715,Catnapped,1998.0
492,,2002.0
405,Blood: The Last Vampire,2000.0
3690,,1999.0
2055,,1993.0
2722,Crusher Joe: The Movie,1983.0
5136,,2007.0
7109,Captain Fatz and the Seamorphs,2001.0
3710,Graveyard Kitaro,2008.0
1040,,1996.0
9693,,2011.0
5023,,1969.0
561,Sakura Wars TV,2000.0
4332,,1972.0
2029,The Sea Prince and the Fire Child,1981.0
2493,,1987.0
30355,Wakaba Girl,2015.0
11837,Zetman,2012.0
9547,The Story of Heidi,1979.0
3631,Blue Blink,1989.0
750,,2006.0
2684,,2007.0
2121,,1986.0
32483,Cheer Boys!!,2016.0
9154,Young Kindaichi's Casebook: Deep Blue Massacre,1999.0
2215,,2007.0
5091,Ninja the Wonder Boy,1979.0
1792,,2002.0
13377,Recorder and Randsell Re,2012.0
19365,Samurai Flamenco,2013.0
30806,Schwarzes Marken,2016.0
884,Blade of the Phantom Master,2004.0
19841,,2013.0
21851,,2014.0
5830,Little Baldy Hagemaru,1988.0
3501,Sisters of Wellber Zwei,2008.0
292,Hoop Days,2003.0
896,Dragon Ball Z: The Tree of Might,1990.0
603,Pretty Cure,2004.0
12163,,2007.0
2569,The Jungle Book,1989.0
636,Jubei-chan 2: The Counterattack of Siberia Yagyu,2004.0
2772,Hero Tales,2007.0
5967,,2004.0
3547,,2003.0
5891,,1983.0
20889,,2014.0
32153,Puella Magi Madoka Magica Concept Movie,2015.0
2707,,2005.0
1509,Save Me! Lollipop,2006.0
936,Naruto the Movie 2: Legend of the Stone of Gelel,2005.0
800,,2000.0
4054,,1999.0
9884,,1966.0
2363,Pokémon Chronicles,2003.0
6973,Night Raid 1931,2010.0
1703,,2006.0
2492,,1986.0
3317,,1986.0
1923,,1986.0
2087,,1996.0
3196,,1977.0
2554,,1986.0
28391,Aokana: Four Rhythm Across the Blue,2016.0
812,Arjuna,2001.0
10259,Big Fish & Begonia,2016.0
1837,Dokkoida?!,2003.0
2646,,1996.0
1930,,2005.0
22189,Locodol,2014.0
30039,Future Card Buddyfight Hundred,2015.0
31068,Spellbound! Magical Princess Lilpri,2011.0
3349,Kiddy Girl-AND,2009.0
28423,RIN-NE,2015.0
89,Mobile Suit Victory Gundam,1993.0
5395,,1993.0
12863,,2012.0
8092,,1997.0
11241,Brave 10,2012.0
25907,Garakowa -Restore the World-,2016.0
24347,,2014.0
2757,,1995.0
2243,,1990.0
2223,Maple Town,1986.0
4086,,1993.0
23849,,2014.0
1727,Polyphonica,2007.0
882,Yu Yu Hakusho: The Movie,1993.0
2682,Blue Legend Shoot!,1994.0
266,Gunparade March: A New Song for the March,2003.0
17497,,2013.0
10346,,2011.0
7845,Seton Animal Chronicles,1989.0
1603,Super Robot Wars The Original Generation: The Divine Wars,2006.0
20473,Teekyu 3,2013.0
33589,,2016.0
4548,,2008.0
313,Aim for the Ace! (1979),1979.0
244,Agatha Christie's Great Detectives Poirot and Marple,2004.0
1214,,2006.0
2259,,2001.0
1230,,2006.0
21671,,2014.0
11079,Kill Me Baby,2012.0
1707,Ultimate Muscle,2002.0
670,,2005.0
630,Magic User's Club,1999.0
83,Mobile Suit Gundam: The 08th MS Team - Miller's Report,1998.0
2144,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,2006.0
5940,The Sacred Blacksmith,2009.0
23201,Sengoku BASARA: End of Judgement,2014.0
1517,,1998.0
1532,Sukisho,2005.0
4532,Brave of the Sun Fighbird,1991.0
19157,Yo-kai Watch,2014.0
285,,2000.0
5311,,1972.0
109,Burst Angel,2004.0
29589,Ultimate Otaku Teacher,2015.0
115,El Hazard: The Alternative World,1998.0
10348,,2011.0
3367,"Japan, Our Homeland",2007.0
2793,,1980.0
1448,Voltron: Defender of the Universe,1981.0
1018,Orphen 2: Revenge,1999.0
5249,,1990.0
9917,Pokémon the Movie: White - Victini and Zekrom,2011.0
25805,Pokémon the Movie: Hoopa and the Clash of Ages,2015.0
9806,Qin's Moon: Hundred Steps Flying Sword,2007.0
2965,Fantastic Detective Labyrinth,2007.0
544,Venus Wars,1989.0
2316,,1970.0
2289,Cyber Team in Akihabara: 2011 Summer Vacations,1999.0
6032,,2007.0
13029,,2012.0
4151,Blade of the Immortal,2008.0
1068,,1976.0
17357,,2013.0
2645,,2001.0
894,Dragon Ball Z: Dead Zone,1989.0
9330,,2011.0
6055,,1988.0
4124,,2006.0
1760,Golgo 13: The Professional,1983.0
4334,,2010.0
509,I My Me! Strawberry Eggs,2001.0
5296,Hell Teacher Nube: Summer Holiday of Fear! Legend of the Sea of Suspicion,1997.0
3129,,1968.0
1502,Magical Project S,1996.0
4406,,1974.0
10370,Beyblade: Metal Fury,2011.0
2614,,1984.0
2231,,1983.0
9883,Osomatsu-kun (1988),1988.0
1121,Pokémon: Jirachi — Wish Maker,2003.0
3765,,1990.0
2510,Macron 1,1981.0
3098,,2003.0
4066,Tytania,2008.0
10513,Usavich IV,2011.0
5104,Adventures of Pepero the Andes Boy,1975.0
27737,,2015.0
1629,The Devil Lady,1998.0
3646,Glass Rabbit,2005.0
24909,JOKER,2014.0
146,This Ugly Yet Beautiful World,2004.0
554,Steel Angel Kurumi,1999.0
3425,,1996.0
2933,Future Police Urashiman,1983.0
1290,Patlabor Movie 3: WXIII,2002.0
4936,Ninja Hattori-kun,1981.0
10740,Pokémon the Movie: Black - Victini and Reshiram,2011.0
1882,Sasami Magical Girls Club 2,2006.0
6056,,1968.0
3159,The Pumpkin Wine,1982.0
33037,TSUKIUTA. The Animation,2016.0
278,,2004.0
4083,,1986.0
3193,Monkey Typhoon,2002.0
33041,BBK/BRNK: The Gentle Giants of the Galaxy,2016.0
